Year,Region,NAME,Home Value <$50k (%),Home Value $50k-$90k (%),Home Value $100k-$149k (%),Home Value $150k-$199k (%),Home Value $200k-$299k (%),Home Value $300k-$499k (%),Home Value $500k+ (%),Median Home Value ($)(1000X),Median Housing Cost (monthly) ($),Income <$10k (%),"Income $10k-$24,999 (%)","Income $25k-$34,999 (%)","Income $35k-$49,999 (%)","Income $50k-$74,999 (%)","Income $75k-$99,999 (%)","Income $100k-$149,999 (%)",Income $150k+ (%),Median Income ($)(1000X),Median Real Estate Taxes ($),No 2nd or Equity Loan (%),2nd Mortgage or Equity Loan (%),Equity Loan Only (%),2nd Mortgage Only (%),Both 2nd & Equity Loan (%),Population,Net Population Change,Net Migration,Net Migration Change
2017,4,New Mexico,11005.0,25343.0,182146.0,43100.0,11010.0,4084.0,2958.0,189.3,152.0,11355.0,23429.0,20839.0,35448.0,55504.0,44006.0,52730.0,36335.0,71.319,,255190.0,23671.0,13491.0,10180.0,785.0,2091784,154,-5423,-2.59261933
2017,1,New York,53976.0,209979.0,833208.0,596475.0,366757.0,155703.0,178326.0,331.5,1138.0,42386.0,104588.0,94135.0,180919.0,361200.0,353245.0,544158.0,713793.0,103.477,,2044834.0,339747.0,302946.0,36801.0,9843.0,19589572,-43856,-120168,-6.127425235
2017,3,North Carolina,49275.0,204520.0,970894.0,278898.0,84255.0,25085.0,18873.0,190.3,947.0,36576.0,106691.0,104572.0,184615.0,326572.0,267593.0,325906.0,279275.0,79.783,,1391750.0,232337.0,199961.0,32376.0,7713.0,10268233,113445,84870,8.311209199
2017,2,North Dakota,4873.0,9940.0,64549.0,23823.0,4685.0,751.0,689.0,221.7,18.0,1110.0,4057.0,4290.0,8189.0,20889.0,21243.0,29059.0,20473.0,92.387,,96801.0,11777.0,8978.0,2799.0,732.0,754942,508,-4289,-5.683143232999999
2017,2,Ohio,87183.0,397797.0,1163097.0,210657.0,45724.0,13193.0,9685.0,153.5,1467.0,32670.0,112453.0,117631.0,211928.0,387230.0,341785.0,422719.0,300920.0,81.672,,1625463.0,295528.0,245225.0,50303.0,6345.0,11659650,25280,10883,0.934402907
2017,3,Oklahoma,32506.0,105781.0,318348.0,52107.0,11435.0,3768.0,3050.0,152.2,372.0,10995.0,38010.0,36092.0,61672.0,110657.0,93460.0,105092.0,71017.0,76.33800000000002,,492568.0,33779.0,22622.0,11157.0,648.0,3931316,4985,-6105,-1.553900296
2017,4,Oregon,10467.0,12674.0,262745.0,252858.0,95489.0,22447.0,15811.0,332.4,252.0,14334.0,35880.0,31751.0,68391.0,123576.0,116338.0,148411.0,133810.0,87.87899999999998,,584343.0,85531.0,70298.0,15233.0,2617.0,4143625,53649,45679,11.09575264
2017,1,Pennsylvania,71860.0,253040.0,1202092.0,380714.0,108056.0,27426.0,20376.0,198.8,1408.0,38286.0,102821.0,103858.0,186798.0,389635.0,359660.0,467110.0,415396.0,89.17,,1719875.0,334509.0,291587.0,42922.0,9180.0,12787641,5366,3640,0.284709578
2017,1,Rhode Island,2290.0,2674.0,100592.0,49202.0,11860.0,2981.0,2776.0,259.5,0.0,2268.0,9170.0,7358.0,12620.0,30412.0,29268.0,43276.0,38003.0,95.844,,142313.0,28922.0,23494.0,5428.0,1140.0,1055673,-1097,-1686,-1.596256088
2017,3,South Carolina,35970.0,102983.0,442247.0,116492.0,33498.0,12370.0,10973.0,181.4,720.0,21048.0,55951.0,49313.0,89267.0,152016.0,126787.0,149495.0,110656.0,76.61,,671193.0,80306.0,65374.0,14932.0,3034.0,5021268,63300,55019,11.02669583
2017,2,South Dakota,5949.0,16476.0,83494.0,17713.0,3582.0,1081.0,754.0,185.0,79.0,2126.0,5427.0,7487.0,13740.0,28255.0,25838.0,29674.0,16502.0,82.01700000000002,,116777.0,12109.0,9648.0,2461.0,163.0,872868,9872,5759,6.635312444
2017,3,Tennessee,40304.0,149259.0,587481.0,150512.0,43421.0,14397.0,11711.0,178.4,1218.0,23393.0,74482.0,68935.0,116425.0,210671.0,163932.0,192503.0,146744.0,75.616,,894555.0,98665.0,76492.0,22173.0,3865.0,6708799,62789,51251,7.675287606
2017,3,Texas,125099.0,416233.0,1984947.0,636572.0,173820.0,51964.0,50645.0,198.5,1042.0,68206.0,177864.0,170042.0,305691.0,593456.0,542758.0,792025.0,789238.0,92.899,,3259168.0,173714.0,113851.0,59863.0,6398.0,28295273,380863,182978,6.51055086
2017,4,Utah,7120.0,7964.0,258233.0,153320.0,40138.0,10535.0,7020.0,279.1,277.0,6066.0,18627.0,20855.0,43228.0,98513.0,90913.0,121602.0,84526.0,89.34200000000001,,412249.0,69929.0,49971.0,19958.0,2152.0,3101042,59174,27227,8.864528375
2017,1,Vermont,1910.0,6417.0,67184.0,27320.0,5938.0,910.0,617.0,233.2,0.0,1775.0,7227.0,7219.0,10521.0,21758.0,20446.0,25369.0,15981.0,81.74600000000002,,89855.0,19867.0,17552.0,2315.0,574.0,624344,687,963,1.543267994
2017,3,Virginia,23601.0,65228.0,635952.0,391009.0,201464.0,72921.0,41238.0,297.0,653.0,24030.0,59586.0,59043.0,110849.0,230738.0,219202.0,321495.0,406470.0,101.119,,1204734.0,219699.0,178450.0,41249.0,6980.0,8463587,53481,20101,2.382525272
2017,4,Washington,17877.0,24276.0,447400.0,400744.0,191442.0,81460.0,64294.0,352.1,482.0,20045.0,47480.0,47815.0,95848.0,198254.0,198004.0,301437.0,318610.0,100.562,,1063112.0,158660.0,127160.0,31500.0,5721.0,7423362,128591,94679,12.86562637
2017,3,West Virginia,15731.0,53273.0,139070.0,23458.0,4851.0,1261.0,711.0,147.9,481.0,6160.0,21375.0,19252.0,29624.0,51987.0,39064.0,42736.0,28157.0,70.452,,214886.0,22960.0,18453.0,4507.0,509.0,1817004,-14019,-9734,-5.336583309
2017,2,Wisconsin,24460.0,120486.0,652508.0,156854.0,33277.0,9606.0,6624.0,186.1,409.0,15614.0,51008.0,52402.0,102309.0,195481.0,186340.0,238675.0,161986.0,85.681,,839891.0,158915.0,129175.0,29740.0,5009.0,5790186,17558,4220,0.729926124
2017,4,Wyoming,3171.0,3752.0,59550.0,18748.0,4541.0,1776.0,1319.0,226.8,28.0,1787.0,4707.0,4488.0,8907.0,18461.0,18176.0,24393.0,11938.0,85.603,,83263.0,9446.0,5855.0,3591.0,148.0,578931,-5284,-7748,-13.32248918
2017,X,Puerto Rico,5314.0,74970.0,215060.0,12159.0,2833.0,600.0,1244.0,130.2,2333.0,27833.0,71254.0,41474.0,55453.0,61986.0,26842.0,18207.0,9131.0,38.982,,303317.0,7738.0,1615.0,6123.0,1125.0,3325286,-81386,-78188,-23.22890309
2018,4,Alaska,1301.0,2485.0,50283.0,37611.0,8472.0,1817.0,737.0,292.6,52.0,1571.0,4496.0,3062.0,5758.0,16524.0,15589.0,28377.0,27329.0,105.294,,94849.0,7236.0,5052.0,2184.0,621.0,735139,-4561,-10220,-13.85913988
2018,1,Maine,8347.0,22503.0,154319.0,46623.0,10248.0,2816.0,2488.0,208.3,10.0,4984.0,14179.0,13658.0,27893.0,49704.0,45453.0,54975.0,36498.0,81.392,,208669.0,37955.0,34926.0,3029.0,720.0,1339057,4445,6642,4.968453462
2018,3,North Carolina,46822.0,189660.0,943652.0,308264.0,86931.0,28949.0,19457.0,199.6,708.0,33345.0,105588.0,97324.0,184908.0,308772.0,267775.0,334621.0,291402.0,81.50399999999998,,1401994.0,216186.0,185396.0,30790.0,5555.0,10381615,113382,86828,8.409553426
2018,2,Missouri,48211.0,152276.0,598632.0,135389.0,34108.0,10285.0,7507.0,170.8,2162.0,18802.0,54355.0,61423.0,111764.0,192411.0,168477.0,212500.0,166676.0,81.877,,885548.0,99005.0,80731.0,18274.0,1855.0,6121623,14953,3058,0.500151575
2018,1,Pennsylvania,69616.0,246255.0,1196823.0,397957.0,114215.0,29943.0,21342.0,202.0,1042.0,39845.0,109579.0,100799.0,193505.0,371686.0,342305.0,478432.0,440000.0,90.755,,1746401.0,320481.0,279949.0,40532.0,9269.0,12800922,13281,10944,0.8553821490000001
2018,2,Michigan,89269.0,246365.0,990180.0,257330.0,59518.0,16720.0,12517.0,175.4,1756.0,31958.0,95718.0,98054.0,181641.0,326620.0,282044.0,363484.0,292380.0,83.258,,1468475.0,198116.0,164398.0,33718.0,5308.0,9984072,10958,-2994,-0.300042301
2018,2,Nebraska,11904.0,38636.0,195718.0,42879.0,7558.0,1978.0,1744.0,172.5,102.0,4293.0,12932.0,13815.0,26203.0,57362.0,54519.0,78592.0,52701.0,90.685,,267822.0,31109.0,22755.0,8354.0,1486.0,1925614,9667,-54,-0.028113572000000003
2018,4,Oregon,9873.0,10186.0,223689.0,272002.0,111089.0,27517.0,13624.0,355.8,216.0,8981.0,33678.0,33717.0,62326.0,117986.0,110124.0,149735.0,151433.0,91.517,,579151.0,85717.0,71536.0,14181.0,3112.0,4181886,38261,31019,7.451554625
2018,4,Wyoming,2451.0,3516.0,59858.0,20641.0,4549.0,2329.0,1417.0,240.1,65.0,1346.0,4475.0,4757.0,9579.0,17399.0,18343.0,24239.0,14623.0,88.588,,86064.0,8316.0,5098.0,3218.0,381.0,577601,-1330,-3311,-5.725738674
2018,4,California,50607.0,49439.0,705843.0,1349694.0,1280746.0,673367.0,879015.0,566.1,928.0,97819.0,205443.0,184932.0,331404.0,662661.0,660584.0,1103737.0,1742131.0,113.027,,4318430.0,642797.0,512833.0,129964.0,27484.0,39461588,103091,-83981,-2.130954312
2018,3,Mississippi,29557.0,77430.0,218413.0,30816.0,5921.0,1442.0,1625.0,151.2,455.0,13073.0,30075.0,26420.0,42396.0,77865.0,64349.0,65229.0,45797.0,72.006,,336132.0,27707.0,20255.0,7452.0,1365.0,2981020,-7490,-12762,-4.275713498
2018,1,Connecticut,8749.0,16615.0,309502.0,173808.0,52081.0,21472.0,27229.0,281.3,21.0,8513.0,20988.0,18175.0,38249.0,86094.0,82289.0,147504.0,207644.0,114.13,,505328.0,101080.0,78820.0,22260.0,3048.0,3571520,-1777,-5478,-1.53341926
2018,3,Texas,114559.0,346212.0,1929131.0,694867.0,206755.0,62007.0,54835.0,216.7,1509.0,64574.0,171921.0,168145.0,289082.0,568350.0,517676.0,777430.0,851188.0,95.822,,3235022.0,167816.0,111297.0,56519.0,5528.0,28628666,333393,155073,5.448428297
2018,4,Idaho,6321.0,14350.0,170444.0,77776.0,14129.0,4255.0,3226.0,243.8,520.0,5546.0,19843.0,16919.0,35651.0,65905.0,48930.0,58984.0,38723.0,75.554,,257976.0,32009.0,23693.0,8316.0,516.0,1750536,32821,24142,13.92171443
2018,3,Maryland,19233.0,26731.0,416612.0,384667.0,152620.0,41493.0,32278.0,331.6,267.0,14513.0,35644.0,33704.0,70536.0,139157.0,151785.0,258193.0,370102.0,115.283,,907940.0,160428.0,130579.0,29849.0,5266.0,6035802,11934,-8544,-1.416954195
2018,4,New Mexico,11371.0,23570.0,183221.0,43343.0,11576.0,3860.0,2884.0,193.3,129.0,9644.0,24747.0,21549.0,34438.0,54558.0,44503.0,53560.0,36826.0,72.54899999999998,,253825.0,25694.0,16756.0,8938.0,306.0,2092741,957,-3807,-1.81956136
2018,3,Alabama,39762.0,126732.0,408685.0,89306.0,19204.0,7337.0,3341.0,164.2,828.0,20689.0,53357.0,47032.0,74279.0,134010.0,118808.0,142484.0,103708.0,78.432,,620838.0,71506.0,54390.0,17116.0,2023.0,4887681,13195,8658,1.773786496
2018,3,Tennessee,36136.0,132105.0,591891.0,173395.0,48950.0,15943.0,12480.0,192.6,803.0,22970.0,68651.0,67070.0,112997.0,203745.0,171743.0,208503.0,155221.0,78.71300000000002,,913282.0,95089.0,80100.0,14989.0,2529.0,6771631,62832,50847,7.543824641
2018,1,Vermont,2239.0,5107.0,73229.0,27397.0,5611.0,1701.0,1471.0,239.0,22.0,2363.0,6322.0,6081.0,11677.0,21897.0,21238.0,29279.0,17898.0,87.47200000000002,,99010.0,17101.0,15441.0,1660.0,644.0,624358,14,275,0.440457371
2018,4,Nevada,7987.0,7352.0,200946.0,163053.0,39411.0,8629.0,7692.0,301.1,95.0,9498.0,25261.0,23807.0,45350.0,78201.0,74269.0,96598.0,82086.0,86.294,,398601.0,34764.0,25147.0,9617.0,1705.0,3027341,57436,46658,15.55980862
2018,3,West Virginia,16284.0,57029.0,141197.0,24559.0,4259.0,953.0,672.0,147.1,479.0,6655.0,21314.0,20385.0,32828.0,50951.0,35818.0,49276.0,27726.0,70.059,,220962.0,22948.0,19905.0,3043.0,1043.0,1804291,-12713,-8119,-4.484031265
2018,3,Oklahoma,27544.0,100241.0,315832.0,55931.0,13152.0,4717.0,4652.0,156.0,514.0,11090.0,33054.0,31704.0,58164.0,104311.0,93187.0,110802.0,79757.0,80.38600000000002,,488722.0,32267.0,21578.0,10689.0,1080.0,3940235,8919,-55,-0.013974374
2018,2,Wisconsin,24316.0,107410.0,643031.0,175721.0,35291.0,10230.0,7102.0,195.9,219.0,13759.0,49123.0,50101.0,96718.0,193295.0,183536.0,249068.0,167501.0,87.899,,840695.0,157210.0,128596.0,28614.0,5196.0,5807406,17220,4425,0.763089441
2018,X,Puerto Rico,5711.0,70384.0,209802.0,11133.0,3318.0,763.0,1173.0,130.6,2287.0,24832.0,66621.0,40745.0,58413.0,56518.0,24139.0,18876.0,12140.0,39.275,,294077.0,7176.0,1668.0,5508.0,1031.0,3193354,-131932,-123399,-37.86035124
2018,2,Kansas,22002.0,76546.0,255657.0,65892.0,14295.0,5145.0,3020.0,173.8,78.0,6217.0,20469.0,23105.0,43937.0,88233.0,79872.0,99785.0,80939.0,86.395,,400018.0,41534.0,32509.0,9025.0,1005.0,2911359,2641,-7511,-2.581065508
2018,3,Virginia,24945.0,65187.0,613090.0,398126.0,200845.0,75377.0,41951.0,302.7,703.0,23783.0,63508.0,52436.0,107510.0,212825.0,211447.0,319239.0,428773.0,104.322,,1209001.0,205822.0,163848.0,41974.0,4698.0,8501286,37699,6673,0.786684345
2018,2,North Dakota,4226.0,8007.0,65160.0,21611.0,5111.0,1850.0,452.0,226.0,24.0,1215.0,2464.0,3613.0,7989.0,19480.0,20099.0,31106.0,20451.0,97.677,,95570.0,10446.0,8631.0,1815.0,401.0,758080,3138,-1295,-1.711805909
2018,1,New Jersey,19509.0,24607.0,491808.0,482681.0,227541.0,77787.0,53712.0,352.7,0.0,19381.0,44930.0,43258.0,77830.0,169025.0,177942.0,325299.0,519980.0,121.642,,1179242.0,192181.0,167869.0,24312.0,6222.0,8886025,500,-24811,-2.792215648
2018,2,Ohio,78304.0,360433.0,1176833.0,236677.0,51676.0,12430.0,8523.0,160.8,1375.0,35384.0,107602.0,110962.0,206283.0,371517.0,336065.0,434287.0,322776.0,83.62899999999998,,1636955.0,280049.0,236723.0,43326.0,7872.0,11676341,16691,956,0.081933525
2018,3,South Carolina,37309.0,94765.0,455433.0,129503.0,41955.0,11002.0,10637.0,194.1,418.0,20450.0,56030.0,55345.0,86275.0,157607.0,128904.0,151315.0,124678.0,77.141,,699608.0,78529.0,66786.0,11743.0,2467.0,5084156,62888,56397,11.16172859
2018,3,Georgia,52616.0,163318.0,898937.0,306655.0,97191.0,27667.0,21728.0,208.8,896.0,41903.0,89731.0,87352.0,149405.0,276299.0,245262.0,338840.0,339320.0,88.772,,1410815.0,152359.0,114929.0,37430.0,4938.0,10511131,100801,56844,5.434037327
2018,4,Colorado,14187.0,17630.0,272153.0,413877.0,184283.0,56966.0,35260.0,383.4,245.0,17931.0,37319.0,42818.0,77456.0,155216.0,157165.0,239397.0,267054.0,101.056,,862795.0,128957.0,103694.0,25263.0,2604.0,5691287,79402,53185,9.410632697
2018,4,Hawaii,1231.0,1559.0,13205.0,38659.0,53766.0,34790.0,27662.0,643.1,18.0,3585.0,4148.0,5680.0,12052.0,22435.0,22830.0,44608.0,55534.0,113.39,,136484.0,33084.0,29701.0,3383.0,1304.0,1420593,-3800,-8498,-5.974018853
2018,2,South Dakota,6279.0,14192.0,81910.0,21037.0,4135.0,1021.0,749.0,188.8,169.0,1017.0,4462.0,7482.0,14481.0,25568.0,30367.0,29911.0,16035.0,83.662,,116438.0,12380.0,10159.0,2221.0,505.0,878698,5830,1178,1.345082058
2018,2,Indiana,52303.0,234396.0,710148.0,127502.0,28818.0,8034.0,5089.0,153.8,1182.0,22006.0,75032.0,75098.0,133027.0,242161.0,213587.0,248477.0,156902.0,78.796,,1026238.0,135897.0,115597.0,20300.0,4155.0,6695497,37419,19003,2.84612922
2018,3,Kentucky,32650.0,112746.0,406313.0,81113.0,19345.0,5451.0,3902.0,162.8,1805.0,17620.0,46048.0,47644.0,76589.0,130771.0,110699.0,139515.0,92634.0,77.34,,568450.0,90322.0,73326.0,16996.0,2748.0,4461153,8885,1121,0.25153081
2018,3,Louisiana,26269.0,70644.0,376052.0,90015.0,19935.0,5601.0,5217.0,184.9,755.0,15942.0,45791.0,39014.0,58396.0,105943.0,96938.0,130202.0,101507.0,81.863,,544681.0,47413.0,33793.0,13620.0,1639.0,4659690,-10870,-24483,-5.248090887
2018,4,Washington,15800.0,17276.0,367879.0,433752.0,212109.0,105414.0,81526.0,385.0,397.0,18257.0,44341.0,44737.0,92770.0,187307.0,191182.0,299783.0,355379.0,104.432,,1078838.0,150758.0,123795.0,26963.0,4160.0,7523869,100507,70762,9.468241977
2018,2,Illinois,64155.0,233333.0,1081655.0,409749.0,131301.0,41771.0,40460.0,219.4,600.0,35155.0,94058.0,95658.0,168952.0,335047.0,308080.0,461509.0,503965.0,96.714,,1753544.0,241192.0,200677.0,40515.0,7688.0,12723071,-55757,-93439,-7.328003299
2018,2,Iowa,24296.0,102701.0,328142.0,71618.0,12222.0,2396.0,1733.0,160.7,286.0,8299.0,29059.0,30585.0,55628.0,107330.0,103098.0,127569.0,81540.0,83.99799999999998,,469779.0,70190.0,53006.0,17184.0,3139.0,3148618,7068,-2064,-0.6562622810000001
2018,1,New Hampshire,4085.0,6493.0,126744.0,80736.0,16962.0,4012.0,3044.0,278.6,56.0,3260.0,8036.0,10524.0,16028.0,34817.0,38661.0,66400.0,64350.0,105.339,,208316.0,33029.0,28858.0,4171.0,731.0,1353465,4678,5076,3.756866495
2018,1,Rhode Island,2674.0,2961.0,94557.0,52966.0,11111.0,3930.0,3237.0,274.2,0.0,2071.0,7282.0,8060.0,13202.0,28907.0,27619.0,43220.0,41075.0,98.266,,144274.0,26371.0,21985.0,4386.0,791.0,1058287,2614,1884,1.782436754
2018,3,Arkansas,25906.0,88898.0,238302.0,42065.0,7997.0,3907.0,3060.0,148.3,1139.0,11784.0,33638.0,30367.0,51783.0,81975.0,62311.0,81585.0,56692.0,73.52199999999998,,382264.0,27382.0,19278.0,8104.0,489.0,3009733,8388,2882,0.958896225
2018,3,Delaware,2690.0,4764.0,90290.0,53229.0,8937.0,3016.0,2499.0,267.0,89.0,3920.0,10195.0,8002.0,14651.0,32016.0,25841.0,37210.0,33590.0,87.16799999999998,,144409.0,20473.0,16828.0,3645.0,543.0,965479,8656,7335,7.631475179
2018,2,Minnesota,22770.0,54159.0,597100.0,256265.0,66479.0,17073.0,11128.0,244.8,383.0,13278.0,36475.0,40723.0,87675.0,166252.0,175149.0,264182.0,241240.0,98.831,,871114.0,149130.0,115003.0,34127.0,4730.0,5606249,40019,15822,2.8323168030000003
2018,4,Montana,5016.0,7376.0,86860.0,44075.0,14127.0,3709.0,3034.0,262.4,76.0,3000.0,10860.0,9456.0,19087.0,35936.0,29008.0,33197.0,23653.0,77.282,,147345.0,15917.0,12521.0,3396.0,935.0,1060665,8183,6284,5.94752755
2018,4,Arizona,27115.0,43691.0,598719.0,280745.0,79458.0,23128.0,19646.0,256.6,919.0,24645.0,63580.0,59040.0,111112.0,204448.0,175012.0,227398.0,207267.0,84.62799999999999,,967483.0,100670.0,81954.0,18716.0,4349.0,7158024,114016,92050,12.96293376
2018,3,Florida,74152.0,185507.0,1591788.0,710945.0,197240.0,65247.0,66085.0,247.0,1990.0,81690.0,209722.0,184353.0,324338.0,536246.0,450785.0,572584.0,531246.0,80.372,,2576094.0,303356.0,245066.0,58290.0,11514.0,21244317,280704,267130,12.65781099
2018,1,Massachusetts,10873.0,8759.0,294869.0,400054.0,237561.0,82421.0,70962.0,406.9,92.0,14336.0,34772.0,34321.0,60659.0,143466.0,143753.0,261353.0,412839.0,121.565,,900729.0,199591.0,174561.0,25030.0,5179.0,6882635,22846,11129,1.619656037
2018,3,District of Columbia,700.0,552.0,8147.0,24676.0,22666.0,16753.0,17685.0,627.0,0.0,1981.0,2580.0,1761.0,2662.0,8230.0,9267.0,18518.0,46180.0,151.14700000000005,,76755.0,14236.0,11193.0,3043.0,188.0,701547,6641,2431,3.4816782230000003
2018,4,Utah,9409.0,5888.0,218789.0,184533.0,50940.0,13839.0,8499.0,310.0,222.0,5152.0,18318.0,21123.0,39651.0,93726.0,89817.0,129122.0,94988.0,93.06,,416459.0,72368.0,54194.0,18174.0,3070.0,3153550,52508,21841,6.983988724
2018,1,New York,52902.0,188708.0,818165.0,563394.0,376377.0,177251.0,189594.0,341.9,1205.0,39767.0,99223.0,91966.0,161036.0,338765.0,336915.0,551156.0,747563.0,108.546,,2031119.0,325392.0,289357.0,36035.0,9880.0,19530351,-59221,-125303,-6.406096454
